result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,precursor_annotation,candidate_rank,match_score,total_score,ms2_abundance,variable_carbon_number,curve_unsaturation,normalized_rt_min,mean_ms2_rt_min,merged_ms2_spectrum_count,ms1_feature_id,ms2_scan_id
MR6_0009241,22-30,GlcCer(d17:0/x:y),GlcCer(d17:0/25:1),GlcCer(d42:1),2,0.5,45.0,0.83,25.0,1.0,9.964,39.98513333333349,4,FNEW002017,scanId=2393373; scanId=2398002; scanId=2407829; scanId=2397260
MR6_0009242,22-30,GlcCer(d17:1/x:y),GlcCer(d17:1/25:0),GlcCer(d42:1),2,0.38,34.2,0.79,25.0,0.0,9.964,39.927991666667,2,FNEW002017,scanId=2393373; scanId=2398002
MR6_0009246,22-30,GlcCer(d24:1/x:y),GlcCer(d24:1/18:0),GlcCer(d42:1),2,0.62,55.8,0.84,18.0,0.0,9.964,40.061611111111,3,FNEW002017,scanId=2402662; scanId=2401892; scanId=2406560
MR6_0009245,22-30,GlcCer(d20:1/x:y),GlcCer(d20:1/22:0),GlcCer(d42:1),3,0.62,49.6,0.55,22.0,0.0,9.964,40.0314,1,FNEW002017,scanId=2401892
MR6_0009248,22-30,GlcCer(d18:1/x:y),GlcCer(d18:1/25:3),GlcCer(d43:4),1,0.62,62.0,1.0,25.0,3.0,9.964,39.99038333333338,8,FNEW002018,scanId=2392074; scanId=2397237; scanId=2401904; scanId=2406565; scanId=2392063; scanId=2397226; scanId=2401857; scanId=2406522
MR6_0009254,22-30,GlcCer(d25:2/x:y),GlcCer(d25:2/18:2),GlcCer(d43:4),1,0.5,45.0,0.58,18.0,2.0,9.964,39.953816666667,1,FNEW002018,scanId=2397237
MR6_0009249,22-30,GlcCer(d18:2/x:y),GlcCer(d18:2/25:2),GlcCer(d43:4),2,0.5,50.0,1.0,25.0,2.0,9.964,40.05699444444466,3,FNEW002018,scanId=2401904; scanId=2401857; scanId=2406522
MR6_0009250,22-30,GlcCer(d19:1/x:y),GlcCer(d19:1/24:3),GlcCer(d43:4),2,0.38,34.2,0.11,24.0,3.0,9.964,39.910608333333,2,FNEW002018,scanId=2392063; scanId=2397226
MR6_0009251,22-30,GlcCer(d20:2/x:y),GlcCer(d20:2/23:2),GlcCer(d43:4),2,0.5,45.0,0.6,23.0,2.0,9.964,39.953633333333,1,FNEW002018,scanId=2397226
MR6_0009247,22-30,GlcCer(d17:1/x:y),GlcCer(d17:1/26:3),GlcCer(d43:4),3,0.38,34.2,0.98,26.0,3.0,9.964,40.030816666667,1,FNEW002018,scanId=2401857
MR6_0009252,22-30,GlcCer(d23:1/x:y),GlcCer(d23:1/20:3),GlcCer(d43:4),3,0.38,30.4,0.56,20.0,3.0,9.964,39.953816666667,1,FNEW002018,scanId=2397237
MR6_0009253,22-30,GlcCer(d25:1/x:y),GlcCer(d25:1/18:3),GlcCer(d43:4),3,0.5,40.0,0.8,18.0,3.0,9.964,40.0316,1,FNEW002018,scanId=2401904
MR6_0009255,22-30,GlcCer(d29:0/x:y),GlcCer(d29:0/14:4),GlcCer(d43:4),3,0.38,30.4,0.34,14.0,4.0,9.964,40.108566666667,1,FNEW002018,scanId=2406522
MR6_0009256,22-30,GlcCer(d14:0/x:y),GlcCer(d14:0/30:4),GlcCer(d44:4),1,0.38,38.0,1.0,30.0,4.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009257,22-30,GlcCer(d14:1/x:y),GlcCer(d14:1/30:3),GlcCer(d44:4),1,0.38,38.0,1.0,30.0,3.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009258,22-30,GlcCer(d14:2/x:y),GlcCer(d14:2/30:2),GlcCer(d44:4),1,0.38,38.0,1.0,30.0,2.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009259,22-30,GlcCer(d14:3/x:y),GlcCer(d14:3/30:1),GlcCer(d44:4),1,0.38,38.0,1.0,30.0,1.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009260,22-30,GlcCer(d14:4/x:y),GlcCer(d14:4/30:0),GlcCer(d44:4),1,0.38,38.0,1.0,30.0,0.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009261,22-30,GlcCer(d15:0/x:y),GlcCer(d15:0/29:4),GlcCer(d44:4),1,0.38,38.0,1.0,29.0,4.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009262,22-30,GlcCer(d15:1/x:y),GlcCer(d15:1/29:3),GlcCer(d44:4),1,0.38,38.0,1.0,29.0,3.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009263,22-30,GlcCer(d15:2/x:y),GlcCer(d15:2/29:2),GlcCer(d44:4),1,0.38,38.0,1.0,29.0,2.0,9.964,40.03063888888867,3,FNEW002019,scanId=2402600; scanId=2399140; scanId=2403799
MR6_0009264,22-30,GlcCer(d15:3/x:y),GlcCer(d15:3/29:1),GlcCer(d44:4),1,0.38,38.0,1.0,29.0,1.0,9.964,40.0531916666665,2,FNEW002019,scanId=2402600; scanId=2403799
MR6_0009265,22-30,GlcCer(d15:4/x:y),GlcCer(d15:4/29:0),GlcCer(d44:4),1,0.38,38.0,1.0,29.0,0.0,9.964,40.063183333333,1,FNEW002019,scanId=2403799
MR6_0009268,22-30,GlcCer(d18:1/x:y),GlcCer(d18:1/26:3),GlcCer(d44:4),1,0.5,50.0,1.0,26.0,3.0,9.964,40.0072583333335,4,FNEW002019,scanId=2392778; scanId=2397942; scanId=2402600; scanId=2408454
MR6_0009271,22-30,GlcCer(d20:2/x:y),GlcCer(d20:2/24:2),GlcCer(d44:4),1,0.5,50.0,1.0,24.0,2.0,9.964,39.9325166666665,2,FNEW002019,scanId=2392778; scanId=2399140
MR6_0009274,22-30,GlcCer(d24:1/x:y),GlcCer(d24:1/20:3),GlcCer(d44:4),1,0.38,38.0,1.0,20.0,3.0,9.964,40.120716666667,1,FNEW002019,scanId=2407251
MR6_0009269,22-30,GlcCer(d18:2/x:y),GlcCer(d18:2/26:2),GlcCer(d44:4),2,0.5,45.0,0.88,26.0,2.0,9.964,39.965566666667,1,FNEW002019,scanId=2397942
MR6_0009270,22-30,GlcCer(d19:4/x:y),GlcCer(d19:4/25:0),GlcCer(d44:4),2,0.5,45.0,0.84,25.0,0.0,9.964,39.985533333333,1,FNEW002019,scanId=2399140
MR6_0009272,22-30,GlcCer(d22:3/x:y),GlcCer(d22:3/22:1),GlcCer(d44:4),2,0.38,34.2,0.86,22.0,1.0,9.964,40.120716666667,1,FNEW002019,scanId=2407251
MR6_0009266,22-30,GlcCer(d17:0/x:y),GlcCer(d17:0/27:4),GlcCer(d44:4),3,0.38,30.4,0.63,27.0,4.0,9.964,39.8795,1,FNEW002019,scanId=2392778
MR6_0009267,22-30,GlcCer(d17:1/x:y),GlcCer(d17:1/27:3),GlcCer(d44:4),3,0.5,40.0,0.86,27.0,3.0,9.964,39.965566666667,1,FNEW002019,scanId=2397942
MR6_0009273,22-30,GlcCer(d23:3/x:y),GlcCer(d23:3/21:1),GlcCer(d44:4),3,0.38,30.4,0.85,21.0,1.0,9.964,40.120716666667,1,FNEW002019,scanId=2407251
MR6_0009277,22-30,Cer(d18:0/x:y),Cer(d18:0/24:1),Cer(d42:1),1,1.0,100.0,1.0,24.0,1.0,9.969,40.08880833333333,6,FNEW002020,scanId=2401451; scanId=2406613; scanId=2410771; scanId=2399399; scanId=2404560; scanId=2409225
MR6_0009278,22-30,Cer(d18:1/x:y),Cer(d18:1/24:0),Cer(d42:1),1,0.5,50.0,1.0,24.0,0.0,9.969,40.041327777778,3,FNEW002020,scanId=2396787; scanId=2401451; scanId=2409225
MR6_0009276,22-30,Cer(d17:1/x:y),Cer(d17:1/25:0),Cer(d42:1),2,1.0,90.0,0.62,25.0,0.0,9.969,40.113188888889,3,FNEW002020,scanId=2406613; scanId=2404560; scanId=2409225
MR6_0009280,22-30,Cer(d20:1/x:y),Cer(d20:1/22:0),Cer(d42:1),2,0.67,60.3,0.42,22.0,0.0,9.969,40.0282,2,FNEW002020,scanId=2396787; scanId=2406613
MR6_0009281,22-30,Cer(d24:1/x:y),Cer(d24:1/18:0),Cer(d42:1),2,0.67,60.3,0.6,18.0,0.0,9.969,40.02992222222233,3,FNEW002020,scanId=2401451; scanId=2399399; scanId=2404560
MR6_0009275,22-30,Cer(d17:0/x:y),Cer(d17:0/25:1),Cer(d42:1),3,0.5,40.0,0.43,25.0,1.0,9.969,39.946316666667,1,FNEW002020,scanId=2396787
MR6_0009279,22-30,Cer(d19:0/x:y),Cer(d19:0/23:1),Cer(d42:1),3,0.67,53.6,0.58,23.0,1.0,9.969,39.98985,1,FNEW002020,scanId=2399399
MR6_0009282,22-30,Cer(d14:0/x:y)(2OH),Cer(d14:0/26:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,26.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009283,22-30,Cer(d15:0/x:y)(2OH),Cer(d15:0/25:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,25.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009284,22-30,Cer(d16:0/x:y)(2OH),Cer(d16:0/24:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,24.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009285,22-30,Cer(d17:0/x:y)(2OH),Cer(d17:0/23:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,23.0,0.0,10.046999999999995,40.061575000000005,2,FNEW002024,scanId=2403103; scanId=2404302
MR6_0009286,22-30,Cer(d18:0/x:y)(2OH),Cer(d18:0/22:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,22.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009287,22-30,Cer(d19:0/x:y)(2OH),Cer(d19:0/21:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,21.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009288,22-30,Cer(d20:0/x:y)(2OH),Cer(d20:0/20:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,20.0,0.0,10.046999999999995,40.061575000000005,2,FNEW002024,scanId=2403103; scanId=2404302
MR6_0009289,22-30,Cer(d21:0/x:y)(2OH),Cer(d21:0/19:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,19.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009290,22-30,Cer(d22:0/x:y)(2OH),Cer(d22:0/18:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,18.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009291,22-30,Cer(d23:0/x:y)(2OH),Cer(d23:0/17:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,17.0,0.0,10.046999999999995,40.071566666667,1,FNEW002024,scanId=2404302
MR6_0009292,22-30,Cer(d18:1/x:y),Cer(d18:1/25:1),Cer(d43:2),1,0.67,67.0,1.0,25.0,1.0,10.052999999999995,40.153370833333504,4,FNEW002025,scanId=2405034; scanId=2410803; scanId=2413953; scanId=2407051
MR6_0009293,22-30,Cer(d19:1/x:y),Cer(d19:1/24:1),Cer(d43:2),1,0.5,50.0,1.0,24.0,1.0,10.052999999999995,39.926033333333,1,FNEW002025,scanId=2395570
MR6_0009295,22-30,GlcCer(m18:2/x:y),GlcCer(m18:2/25:1),GlcCer(m43:3),1,0.83,83.0,1.0,25.0,1.0,10.058,40.149742857143,7,FNEW002026,scanId=2401954; scanId=2407116; scanId=2411274; scanId=2414928; scanId=2405063; scanId=2409728; scanId=2412885
MR6_0009294,22-30,GlcCer(m17:1/x:y),GlcCer(m17:1/26:2),GlcCer(m43:3),2,0.67,60.3,0.12,26.0,2.0,10.058,40.1534200000002,5,FNEW002026,scanId=2407116; scanId=2411274; scanId=2405063; scanId=2409728; scanId=2412885
MR6_0009296,22-30,GlcCer(m18:3/x:y),GlcCer(m18:3/25:0),GlcCer(m43:3),2,0.5,45.0,0.16,25.0,0.0,10.058,40.140550000000005,2,FNEW002026,scanId=2401954; scanId=2414928
MR6_0009297,22-30,GlcCer(m19:2/x:y),GlcCer(m19:2/24:1),GlcCer(m43:3),2,0.83,66.39999999999999,0.16,24.0,1.0,10.058,40.1534200000002,5,FNEW002026,scanId=2407116; scanId=2411274; scanId=2405063; scanId=2409728; scanId=2412885
MR6_0009299,22-30,GlcCer(t23:0/x:y),GlcCer(t23:0/18:0),GlcCer(t41:0),1,0.4,40.0,1.0,18.0,0.0,10.064,40.12605,1,FNEW002027,scanId=2407571
MR6_0009298,22-30,GlcCer(t18:0/x:y),GlcCer(t18:0/23:0),GlcCer(t41:0),2,0.4,36.0,0.95,23.0,0.0,10.064,40.12605,1,FNEW002027,scanId=2407571
MR6_0009301,22-30,Cer(m18:2/x:y),Cer(m18:2/21:0),Cer(m39:2),1,0.75,75.0,1.0,21.0,0.0,10.069000000000004,40.1295194444445,6,FNEW002028,scanId=2403667; scanId=2408835; scanId=2412494; scanId=2402898; scanId=2407566; scanId=2411215
MR6_0009300,22-30,Cer(m17:2/x:y),Cer(m17:2/22:0),Cer(m39:2),2,0.75,52.5,0.52,22.0,0.0,10.069000000000004,40.166991666666746,4,FNEW002028,scanId=2408835; scanId=2412494; scanId=2407566; scanId=2411215
MR6_0009302,22-30,Cer(m20:2/x:y),Cer(m20:2/19:0),Cer(m39:2),2,0.75,67.5,0.9,19.0,0.0,10.069000000000004,40.17361666666667,3,FNEW002028,scanId=2412494; scanId=2407566; scanId=2411215
MR6_0009303,22-30,Cer(d18:0/x:y)(2OH),Cer(d18:0/23:0)(2OH),Cer(d41:0)(2OH),1,0.5,50.0,1.0,23.0,0.0,10.075000000000005,40.137466666667,1,FNEW002029,scanId=2408256
MR6_0009304,22-30,DHCerP(d18:1/x:y),DHCerP(d18:1/31:2),DHCerP(d49:3),1,0.5,50.0,1.0,31.0,2.0,10.075000000000005,40.12685,1,FNEW002030,scanId=2407619
MR6_0009305,22-30,DHCerP(d19:1/x:y),DHCerP(d19:1/30:2),DHCerP(d49:3),1,0.5,50.0,1.0,30.0,2.0,10.075000000000005,40.170383333333,1,FNEW002030,scanId=2410231
MR6_0009314,22-30,GlcCer(t18:0/x:y),GlcCer(t18:0/24:1),GlcCer(t42:1),1,0.6,54.0,0.99,24.0,1.0,10.125,40.06445416666675,4,FNEW002033,scanId=2404108; scanId=2396124; scanId=2405307; scanId=2409962
MR6_0009318,22-30,GlcCer(t24:0/x:y),GlcCer(t24:0/18:1),GlcCer(t42:1),1,0.4,40.0,1.0,18.0,1.0,10.125,40.150922222222,3,FNEW002033,scanId=2404108; scanId=2409962; scanId=2413120
MR6_0009306,22-30,GlcCer(t14:0/x:y),GlcCer(t14:0/28:1),GlcCer(t42:1),2,0.4,36.0,0.99,28.0,1.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009307,22-30,GlcCer(t14:1/x:y),GlcCer(t14:1/28:0),GlcCer(t42:1),2,0.4,36.0,0.99,28.0,0.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009308,22-30,GlcCer(t15:0/x:y),GlcCer(t15:0/27:1),GlcCer(t42:1),2,0.4,36.0,0.99,27.0,1.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009309,22-30,GlcCer(t15:1/x:y),GlcCer(t15:1/27:0),GlcCer(t42:1),2,0.4,36.0,0.99,27.0,0.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009310,22-30,GlcCer(t16:0/x:y),GlcCer(t16:0/26:1),GlcCer(t42:1),2,0.4,36.0,0.99,26.0,1.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009311,22-30,GlcCer(t16:1/x:y),GlcCer(t16:1/26:0),GlcCer(t42:1),2,0.4,36.0,0.99,26.0,0.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009312,22-30,GlcCer(t17:0/x:y),GlcCer(t17:0/25:1),GlcCer(t42:1),2,0.4,36.0,0.99,25.0,1.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009313,22-30,GlcCer(t17:1/x:y),GlcCer(t17:1/25:0),GlcCer(t42:1),2,0.4,36.0,0.99,25.0,0.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009315,22-30,GlcCer(t18:1/x:y),GlcCer(t18:1/24:0),GlcCer(t42:1),2,0.4,36.0,0.99,24.0,0.0,10.125,40.088316666667,1,FNEW002033,scanId=2405307
MR6_0009317,22-30,GlcCer(t22:0/x:y),GlcCer(t22:0/20:1),GlcCer(t42:1),2,0.5,50.0,1.0,20.0,1.0,10.125,39.935266666667,1,FNEW002033,scanId=2396124
MR6_0009316,22-30,GlcCer(t20:0/x:y),GlcCer(t20:0/22:1),GlcCer(t42:1),3,0.5,40.0,0.94,22.0,1.0,10.125,39.935266666667,1,FNEW002033,scanId=2396124
MR6_0009320,22-30,Cer(d18:0/x:y),Cer(d18:0/24:2),Cer(d42:2),1,0.83,83.0,1.0,24.0,2.0,10.130000000000004,40.15712222222201,6,FNEW002034,scanId=2403916; scanId=2408577; scanId=2415868; scanId=2403868; scanId=2408533; scanId=2415850
MR6_0009321,22-30,Cer(d18:1/x:y),Cer(d18:1/24:1),Cer(d42:2),1,0.83,83.0,1.0,24.0,1.0,10.130000000000004,40.1999366666665,10,FNEW002034,scanId=2403916; scanId=2408577; scanId=2412203; scanId=2415868; scanId=2419529; scanId=2403868; scanId=2408533; scanId=2412188; scanId=2415850; scanId=2419510
MR6_0009319,22-30,Cer(d17:0/x:y),Cer(d17:0/25:2),Cer(d42:2),2,0.83,74.7,0.29,25.0,2.0,10.130000000000004,40.1726666666665,2,FNEW002034,scanId=2412203; scanId=2408533
MR6_0009322,22-30,Cer(d18:2/x:y),Cer(d18:2/24:0),Cer(d42:2),2,0.83,66.39999999999999,0.28,24.0,0.0,10.130000000000004,40.064733333333,2,FNEW002034,scanId=2403916; scanId=2403868
MR6_0009323,22-30,Cer(d24:1/x:y),Cer(d24:1/18:1),Cer(d42:2),2,0.67,53.6,0.12,18.0,1.0,10.130000000000004,40.20346666666666,3,FNEW002034,scanId=2408577; scanId=2412203; scanId=2415868
MR6_0009328,22-30,GlcCer(d18:0/x:y),GlcCer(d18:0/24:1),GlcCer(d42:1),1,0.75,75.0,1.0,24.0,1.0,10.130000000000004,40.17426428571414,7,FNEW002035,scanId=2404673; scanId=2409841; scanId=2417658; scanId=2403904; scanId=2408572; scanId=2412221; scanId=2416378
MR6_0009329,22-30,GlcCer(d18:1/x:y),GlcCer(d18:1/24:0),GlcCer(d42:1),1,0.88,88.0,1.0,24.0,0.0,10.130000000000004,40.195280952380855,7,FNEW002035,scanId=2409841; scanId=2413500; scanId=2417658; scanId=2403904; scanId=2408572; scanId=2412221; scanId=2416378
MR6_0009324,22-30,DHCerP(d18:0/x:y),DHCerP(d18:0/30:2),DHCerP(d48:2),2,0.67,60.3,0.97,30.0,2.0,10.130000000000004,40.103833333333,2,FNEW002035,scanId=2403904; scanId=2408572
MR6_0009327,22-30,GlcCer(d17:0/x:y),GlcCer(d17:0/25:1),GlcCer(d42:1),2,0.62,55.8,0.77,25.0,1.0,10.130000000000004,40.259516666667,2,FNEW002035,scanId=2413500; scanId=2417658
MR6_0009330,22-30,GlcCer(d24:1/x:y),GlcCer(d24:1/18:0),GlcCer(d42:1),2,0.5,45.0,0.75,18.0,0.0,10.130000000000004,40.1555,3,FNEW002035,scanId=2404673; scanId=2409841; scanId=2413500
MR6_0009325,22-30,DHCerP(d18:1/x:y),DHCerP(d18:1/30:1),DHCerP(d48:2),3,0.5,45.0,0.76,30.0,1.0,10.130000000000004,40.272833333333,1,FNEW002035,scanId=2416378
MR6_0009326,22-30,GlcCer(d16:1/x:y),GlcCer(d16:1/26:0),GlcCer(d42:1),3,0.5,40.0,0.72,26.0,0.0,10.130000000000004,40.07775,1,FNEW002035,scanId=2404673
MR6_0009339,22-30,GlcCer(t18:0/x:y),GlcCer(t18:0/26:4),GlcCer(t44:4),1,0.5,50.0,1.0,26.0,4.0,10.130000000000004,40.2107133333332,5,FNEW002036,scanId=2412403; scanId=2416030; scanId=2410465; scanId=2413623; scanId=2410733
MR6_0009341,22-30,GlcCer(t20:3/x:y),GlcCer(t20:3/24:1),GlcCer(t44:4),1,0.4,40.0,1.0,24.0,1.0,10.130000000000004,40.17938333333301,2,FNEW002036,scanId=2409262; scanId=2412280
MR6_0009342,22-30,GlcCer(t22:2/x:y),GlcCer(t22:2/22:2),GlcCer(t44:4),1,0.4,40.0,1.0,22.0,2.0,10.130000000000004,40.257441666667006,2,FNEW002036,scanId=2413623; scanId=2417286
MR6_0009346,22-30,GlcCer(t27:4/x:y),GlcCer(t27:4/17:0),GlcCer(t44:4),1,0.4,40.0,1.0,17.0,0.0,10.130000000000004,40.049183333333,1,FNEW002036,scanId=2402959
MR6_0009348,22-30,GlcCer(t28:4/x:y),GlcCer(t28:4/16:0),GlcCer(t44:4),1,0.5,50.0,1.0,16.0,0.0,10.130000000000004,40.2358916666665,4,FNEW002036,scanId=2412403; scanId=2416030; scanId=2412280; scanId=2415933
MR6_0009340,22-30,GlcCer(t19:3/x:y),GlcCer(t19:3/25:1),GlcCer(t44:4),2,0.5,45.0,0.9,25.0,1.0,10.130000000000004,40.265416666667,1,FNEW002036,scanId=2415933
MR6_0009343,22-30,GlcCer(t24:1/x:y),GlcCer(t24:1/20:3),GlcCer(t44:4),2,0.4,36.0,0.91,20.0,3.0,10.130000000000004,40.049183333333,1,FNEW002036,scanId=2402959
MR6_0009344,22-30,GlcCer(t26:2/x:y),GlcCer(t26:2/18:2),GlcCer(t44:4),2,0.4,36.0,0.96,18.0,2.0,10.130000000000004,40.216750000000005,2,FNEW002036,scanId=2412403; scanId=2413623
MR6_0009345,22-30,GlcCer(t27:0/x:y),GlcCer(t27:0/17:4),GlcCer(t44:4),2,0.4,36.0,1.0,17.0,4.0,10.130000000000004,40.154233333333,1,FNEW002036,scanId=2409262
MR6_0009347,22-30,GlcCer(t28:2/x:y),GlcCer(t28:2/16:2),GlcCer(t44:4),2,0.5,45.0,0.94,16.0,2.0,10.130000000000004,40.174283333333,1,FNEW002036,scanId=2410465
MR6_0009349,22-30,GlcCer(t29:3/x:y),GlcCer(t29:3/15:1),GlcCer(t44:4),2,0.5,45.0,0.93,15.0,1.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009352,22-30,GlcCer(t30:3/x:y),GlcCer(t30:3/14:1),GlcCer(t44:4),2,0.4,36.0,0.91,14.0,1.0,10.130000000000004,40.049183333333,1,FNEW002036,scanId=2402959
MR6_0009331,22-30,GlcCer(t14:1/x:y),GlcCer(t14:1/30:3),GlcCer(t44:4),3,0.4,32.0,0.91,30.0,3.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009332,22-30,GlcCer(t14:2/x:y),GlcCer(t14:2/30:2),GlcCer(t44:4),3,0.4,32.0,0.91,30.0,2.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009333,22-30,GlcCer(t14:3/x:y),GlcCer(t14:3/30:1),GlcCer(t44:4),3,0.4,32.0,0.91,30.0,1.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009334,22-30,GlcCer(t14:4/x:y),GlcCer(t14:4/30:0),GlcCer(t44:4),3,0.4,32.0,0.91,30.0,0.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009335,22-30,GlcCer(t15:0/x:y),GlcCer(t15:0/29:4),GlcCer(t44:4),3,0.4,32.0,0.91,29.0,4.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009336,22-30,GlcCer(t15:1/x:y),GlcCer(t15:1/29:3),GlcCer(t44:4),3,0.4,32.0,0.91,29.0,3.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009337,22-30,GlcCer(t15:2/x:y),GlcCer(t15:2/29:2),GlcCer(t44:4),3,0.4,32.0,0.91,29.0,2.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009338,22-30,GlcCer(t15:4/x:y),GlcCer(t15:4/29:0),GlcCer(t44:4),3,0.4,32.0,0.91,29.0,0.0,10.130000000000004,40.17875,1,FNEW002036,scanId=2410733
MR6_0009350,22-30,GlcCer(t30:0/x:y),GlcCer(t30:0/14:4),GlcCer(t44:4),3,0.4,32.0,0.81,14.0,4.0,10.130000000000004,40.204533333333,1,FNEW002036,scanId=2412280
MR6_0009351,22-30,GlcCer(t30:1/x:y),GlcCer(t30:1/14:3),GlcCer(t44:4),3,0.5,40.0,0.79,14.0,3.0,10.130000000000004,40.23557777777767,3,FNEW002036,scanId=2416030; scanId=2415933; scanId=2410465
MR6_0009361,22-30,Cer(d18:1/x:y)(2OH),Cer(d18:1/24:0)(2OH),Cer(d42:1)(2OH),1,1.0,100.0,1.0,24.0,0.0,10.146999999999998,40.21776041666662,8,FNEW002037,scanId=2403462; scanId=2412782; scanId=2416436; scanId=2406571; scanId=2411236; scanId=2414393; scanId=2418045; scanId=2421664
MR6_0009356,22-30,Cer(d15:1/x:y)(2OH),Cer(d15:1/27:0)(2OH),Cer(d42:1)(2OH),2,0.67,60.3,0.57,27.0,0.0,10.146999999999998,40.23355,3,FNEW002037,scanId=2412782; scanId=2411236; scanId=2418045
MR6_0009359,22-30,Cer(d17:0/x:y)(2OH),Cer(d17:0/25:1)(2OH),Cer(d42:1)(2OH),2,0.83,74.7,0.63,25.0,1.0,10.146999999999998,40.202708333333504,4,FNEW002037,scanId=2403462; scanId=2412782; scanId=2414393; scanId=2418045
MR6_0009362,22-30,Cer(d20:1/x:y)(2OH),Cer(d20:1/22:0)(2OH),Cer(d42:1)(2OH),2,0.67,60.3,0.57,22.0,0.0,10.146999999999998,40.204633333333256,4,FNEW002037,scanId=2403462; scanId=2412782; scanId=2411236; scanId=2421664
MR6_0009363,22-30,Cer(d21:0/x:y)(2OH),Cer(d21:0/21:1)(2OH),Cer(d42:1)(2OH),2,0.67,60.3,0.51,21.0,1.0,10.146999999999998,40.300616666667,1,FNEW002037,scanId=2418045
MR6_0009365,22-30,Cer(d25:1/x:y)(2OH),Cer(d25:1/17:0)(2OH),Cer(d42:1)(2OH),2,0.5,45.0,0.44,17.0,0.0,10.146999999999998,40.2738,1,FNEW002037,scanId=2416436
MR6_0009353,22-30,Cer(d14:0/x:y)(2OH),Cer(d14:0/28:1)(2OH),Cer(d42:1)(2OH),3,0.5,40.0,0.49,28.0,1.0,10.146999999999998,40.25675833333349,2,FNEW002037,scanId=2412782; scanId=2418045
MR6_0009354,22-30,Cer(d14:1/x:y)(2OH),Cer(d14:1/28:0)(2OH),Cer(d42:1)(2OH),3,0.5,40.0,0.49,28.0,0.0,10.146999999999998,40.25675833333349,2,FNEW002037,scanId=2412782; scanId=2418045
MR6_0009355,22-30,Cer(d15:0/x:y)(2OH),Cer(d15:0/27:1)(2OH),Cer(d42:1)(2OH),3,0.5,40.0,0.49,27.0,1.0,10.146999999999998,40.25675833333349,2,FNEW002037,scanId=2412782; scanId=2418045
